id,user_id,created_at,tweet_text,hashtag_entities
825567581717229568,131018989,2017-01-29 04:53:44,Jeffrey Lord of Darkness https://t.co/aRN4zvXfTQ,{}
825567207702663168,131018989,2017-01-29 04:52:15,Trump warned us he doesn't trust intelligence. Can't trust something you're unfamiliar with. https://t.co/BSBXjUBXwn,{}
825566969382334464,131018989,2017-01-29 04:51:18,America is being hijacked. Pass it on. https://t.co/p0WrGiK7eu,{}
825566698925285377,131018989,2017-01-29 04:50:13,RT @hopedowdlist: @MrDaveHudson @Mama3Cubs He won't. But he does have that collection of Adolph's greatest hits. And he did talk to Vlad to...,{}
825566508663255041,131018989,2017-01-29 04:49:28,"RT @whysyrenton: @Mama3Cubs @bgmama58 @Bro_Pair @Uber @travisk  i never use @Uber  now i will neve , ever will !! I use regular hard workin...",{}
825566409233092608,131018989,2017-01-29 04:49:04,RT @wendybraitman: If feels like it's getting sexy to be a lawyer again. #careerchange #ACLU https://t.co/NAU1kBqdSF,"{careerchange,ACLU}"
825566220061532161,131018989,2017-01-29 04:48:19,RT @SatishPandya: Thank you to all the #lawyers working their asses off today Pro-Bono! #immigration #RefugeeBan #ACLU #MuslimBan #Resist #...,"{lawyers,immigration,RefugeeBan,ACLU,MuslimBan,Resist}"
825566115535286272,131018989,2017-01-29 04:47:54,RT @MrDaveHudson: America is very lucky to have a the #ACLU they stand for the Constitution even when the government doesn't. Which is a lo...,{ACLU}
825566077975293954,131018989,2017-01-29 04:47:45,RT @jane_doe_press: Now would be a good time to donate to the .@ACLU https://t.co/n85yCvkwfe #HereToStay #RefugeesWelcome #NoMuslimBan #NoB...,"{HereToStay,RefugeesWelcome,NoMuslimBan}"
825565829764755456,131018989,2017-01-29 04:46:46,"RT @ApollosCrow: Tonight Trump learns the true definition of ""a nation of law and order"". Support #ACLU, hold the streets, call / write Con...",{ACLU}
825565767177379842,131018989,2017-01-29 04:46:31,Trump better get used to losing. He lost tonight. We will make sure his losing streak continues. Expect us. https://t.co/EUkCixOrIw,{}
825565024798142464,131018989,2017-01-29 04:43:34,RT @mhwimmer: She's an American hero. #NoBanNoWall #Aclu #MuslimBanprotest #muslimban @POTUS @realDonaldTrump @SpeakerRyan https://t.co/mc7...,"{NoBanNoWall,Aclu,MuslimBanprotest,muslimban}"
825564941486694404,131018989,2017-01-29 04:43:14,Every Muslim detained had been cleared for entry into US. Clearly violates Constitution. Stupidity is your crime. https://t.co/xtth9nbWqS,{}
825564303797334016,131018989,2017-01-29 04:40:42,RT @cecemisener: Thank You #ACLU.  I'm joining!,{ACLU}
825564285937938432,131018989,2017-01-29 04:40:38,RT @Cat_McParland: The #ACLU to Trump right now. #noban https://t.co/lFEN8AKD9c,"{ACLU,noban}"
825564221672878080,131018989,2017-01-29 04:40:23,Yes. Defending the civil rights in the U.S. Constitution is such a horrible thing. F off. https://t.co/hgq1vwzA84,{}
825563841136201728,131018989,2017-01-29 04:38:52,RT @monicagoodell: Thank you Judge Ann Donnelly! #ACLU #NoWallNoBan  https://t.co/pRn1WCndqC,"{ACLU,NoWallNoBan}"
825563820764434432,131018989,2017-01-29 04:38:47,"RT @UckfayRumptay: #GrabYourWallet Sucks to be you. Trumpanzees don't use @Uber

#TheResistance #TrumpLeaks #MuslimBan #NoBanNoWall #ACLU #...","{GrabYourWallet,TheResistance,TrumpLeaks,MuslimBan,NoBanNoWall,ACLU}"
825563776254504960,131018989,2017-01-29 04:38:37,RT @KT03340533: #MuslimBan #ACLU Lawyer needed in Dulles ASAP for 5 year old child. @GovHowardDean https://t.co/G9FjsCgp4M,"{MuslimBan,ACLU}"
825563752951017472,131018989,2017-01-29 04:38:31,"RT @rungirlrun26: It will be interesting to see what the minister of propaganda, @seanspicer spins tomorrow. #MuslimBan #ACLU #noban #Resis...","{MuslimBan,ACLU,noban}"
825563722705874944,131018989,2017-01-29 04:38:24,Could someone please translate this tweet for me? https://t.co/AHeRUIf3lp,{}
825563423073144832,131018989,2017-01-29 04:37:12,ACLU defends Constitution against those who violate it. These people may not be citizens. They may come after Ameri... https://t.co/V1GflHZTCw,{}
825562498321428482,131018989,2017-01-29 04:33:32,Why do you hate America? https://t.co/FpsUTZrEEp,{}
825562324563996672,131018989,2017-01-29 04:32:51,"RT @wtfnewsamerica: Become a #FreedomFighter. Join the @ACLU. 
#America needs the #ACLU now more than ever!
https://t.co/5TgpjTA2jO","{FreedomFighter,America,ACLU}"
825562298576105472,131018989,2017-01-29 04:32:44,Wrong in too many ways to count. Shame on you Trump. https://t.co/T7YE9Ehmde,{}
825562113024225280,131018989,2017-01-29 04:32:00,RT @PicAxe6: #ACLU wins legal challenge against immigration ban: 'Hope #Trump enjoys losing' https://t.co/3pWP3NrC9D via @YahooNews,"{ACLU,Trump}"
825562087787098112,131018989,2017-01-29 04:31:54,RT @XboxNintendo: I'm thrilled to hear #ACLU managed to help. I hope America can continue to pull together &amp; make the right choices.,{ACLU}
825562071404146688,131018989,2017-01-29 04:31:50,"RT @BookDoc12: Thank you to the protesters, #ACLU , and other legal/aid groups for making me proud to be an American for the first time in...",{ACLU}
825561988738605056,131018989,2017-01-29 04:31:30,It takes one to...never mind. https://t.co/PuoBwllWLX,{}
825561787282051073,131018989,2017-01-29 04:30:42,Oh really? Methinks you love Trump more than you love America. Such a shame. https://t.co/S6aCi3cObU,{}
825561614774525952,131018989,2017-01-29 04:30:01,RT @YvonneHullett: Support #ACLU with monthly donations if you are pissed about the BS #MuslimBan.  We must stand up!,"{ACLU,MuslimBan}"
825561499443695616,131018989,2017-01-29 04:29:34,@rsputcha I did that last month. Best investment ever.,{}
825561383647318016,131018989,2017-01-29 04:29:06,"RT @rsputcha: I just set up a repeating donation to #aclu. If you can give, please do. #resisttrump is a marathon, not a sprint #muslimban","{aclu,resisttrump,muslimban}"
825561369353154562,131018989,2017-01-29 04:29:03,"RT @Stacy_g52: #ACLU Thank you, ACLU",{ACLU}
825561249723228161,131018989,2017-01-29 04:28:34,"RT @georgelordtalks: The backwoods, ignorant Christian Republicans are ruining this country. #NoBanNoWall #MuslimBan #AntiTrump #nomuslimba...","{NoBanNoWall,MuslimBan,AntiTrump}"
825561227254329345,131018989,2017-01-29 04:28:29,RT @henricoblue: #ACLU Banned greencard holder stuck outside US w/tix 2 Dulles? Contact Simon  Sandoval-Moshenberg: simon@justice4all.org 1...,{ACLU}
825561148225310720,131018989,2017-01-29 04:28:10,"YOU get used to it, soulless woman. We shut him down tonight. Power of the People. Can't wait to read his temper tw... https://t.co/JpTp72eg9o",{}
825560319464386560,131018989,2017-01-29 04:24:52,RT @ladyglenChicago: it takes a woman to stop that bastard! #NastyWoman https://t.co/4ng4EWClWH,{NastyWoman}
825559754214772736,131018989,2017-01-29 04:22:38,@BarkerR1984 @TBCJay Judge said ban is potentially unconstitutional. I'll go with her.,{}
825559607355453440,131018989,2017-01-29 04:22:03,RT @TBCJay: @BarkerR1984 @JeffFlake @OrrinHatch @BenSasse @LindseyGrahamSC @marcorubio A way of checking Trump. Rescind it if you want him...,{}
825559512836775936,131018989,2017-01-29 04:21:40,Hope these same people showed up today to support Muslim lives. https://t.co/GiJucvBgqq,{}
825559266580762625,131018989,2017-01-29 04:20:41,RT @Random_Neuro123: That would be a way for @JeffFlake @SenSasse @SenOrrinHatch @LindseyGrahamSC @marcorubio to show their statements aren...,{}
825558834265534464,131018989,2017-01-29 04:18:58,RT @CHURCHLADY320: @HeatherViolett @Pontifex @kschade Trump HATES the Pope for exactly this moral stance. He would not listen.,{}
825558818708811776,131018989,2017-01-29 04:18:55,"RT @HeatherViolett: @Pontifex @kschade With respect, you might have to make a visit to America/remind YOUR followers of that concept once a...",{}
