"id";"screen_name";"description";"created_at";"location";"is_verified";"latest_following_count";"latest_followers_count";"latest_status_count";"array_agg"
1045110018;"RepDanKildee";"Honored to represent Michigan's Fifth Congressional District. Born and raised in Flint. Proud husband, father and grandfather.";"2012-12-29 15:05:47";"Michigan and Washington, D.C.";t;950;23277;3807;"{congressperson,Democrat,democrat}"
24183358;"CongCulberson";"Proud father, happy husband, Jeffersonian Republican. TX Congressman.";"2009-03-13 14:54:29";"Houston, TX";t;868;12184;1655;"{congressperson,Republican,republican}"
246769138;"RepEdRoyce";"Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.";"2011-02-03 12:40:15";"Fullerton, CA & Washington, DC";t;849;20341;3708;"{congressperson,Republican,republican}"
2560169238;"RepDaveBrat";"Proudly serving Virginia's Seventh Congressional District #VA07. I sit on the House Committees on @HouseBudgetGOP, @EdWorkforce, and the @HouseSmallBiz";"2014-06-11 00:22:04";"Washington, DC";t;796;7613;1386;"{congressperson,Republican,republican}"
1089859058;"CongressmanRuiz";"Emergency room doctor and public servant. Proudly serving California's 36th Congressional District.";"2013-01-14 18:58:43";"";t;3;8291;598;"{congressperson,Democrat,democrat}"
211588974;"SenatorKirk";"I serve the people of the state of Illinois in the United States Senate. Please do not hesitate to contact me if you have any questions or need assistance.";"2010-11-03 17:51:13";"Highland Park, Illinois";t;1869;56684;6592;"{senator,Republican}"
797201048490430465;"RepTenney";"Official Twitter account of Rep. Claudia Tenney. Honored to represent #NY22 in the 115th Congress.";"2016-11-11 22:15:16";"New York-22";t;94;1116;200;"{congressperson,republican}"
1499993378;"RepSanfordSC";"Serving the #Lowcountry in #SC01. Find me on Facebook at https://t.co/9HU8VA7ySB";"2013-06-11 01:55:44";"SC-01";t;455;7579;1547;"{congressperson,Republican,republican}"
234906311;"RepEdWhitfield";"Representative Ed Whitfield of Kentucky’s First Congressional District and Chairman of the House Subcommittee on Energy and Power.";"2011-01-06 21:36:56";"Hopkinsville, KY";t;912;8760;1067;"{congressperson,Republican}"
1305596696;"Rep_Hunter";"Representing California’s 50th District";"2013-03-26 21:04:26";"";t;238;12191;294;"{congressperson,Republican,republican}"
1206227149;"repmarkpocan";"Honored to serve the people of Wisconsin's Second District. First Vice Chair, @USProgressives";"2013-02-21 22:59:04";"Madison, WI and Washington, DC";t;5113;16209;2965;"{congressperson,Democrat,democrat}"
36396752;"ButchOtter";"If you are having trouble with this account please call Jon Hanian at (208) 334-2100.";"2009-04-29 16:17:00";"Boise, Idaho, USA ";f;1663;16494;1407;"{Governor,Republican}"
1048784496;"RepKevinCramer";"Representing the great people of North Dakota in the United States House of Representatives. Member of @HouseCommerce";"2012-12-30 20:54:06";"";t;637;8864;2001;"{congressperson,Republican,republican}"
292990703;"RepLoisCapps";"U.S. Representative from California's 24th Congressional District";"2011-05-04 15:39:31";"California ";t;2818;12470;2769;"{congressperson,Democrat}"
3026622545;"RepAmata";"Congresswoman Representing American Samoa. Proudly serving on the @NatResources, @HouseVetAffairs, and @HouseSmallBiz";"2015-02-09 16:00:36";"Washington, D.C.";t;152;898;77;"{congressperson,Republican,republican}"
2915095729;"AkGovBillWalker";"Official Twitter page of Alaska Governor Bill Walker; honored to serve AK w/ @LtGovMallott. RTs ≠ endorsements.";"2014-11-30 21:47:17";"Alaska";t;546;5468;1437;"{Governor,independent}"
2964222544;"RepHardy";"Former Congressman for Nevada's 4th Congressional District";"2015-01-06 14:08:31";"Nevada, USA";t;421;3036;1147;"{congressperson,Republican}"
164369297;"NydiaVelazquez";"Represents New York's 7th Congressional District in the U.S. House of Representatives.  Top Democrat on House Small Business Committee.";"2010-07-08 18:18:20";"NYC and DC";t;3404;29691;1350;"{congressperson,Democrat,democrat}"
237770636;"JohnCarneyDE";"Official Twitter page for Governor John Carney.";"2011-01-13 15:58:13";"Delaware and Washington, D.C.";t;1172;12977;1668;"{congressperson,Democrat}"
22012091;"WhipHoyer";"The Democratic Whip of the U.S. House of Representatives, representing Maryland's 5th Congressional District.";"2009-02-26 14:13:01";"Washington, D.C.";t;4047;90871;11869;"{congressperson,Democrat,democrat}"
231108733;"RepBrendanBoyle";"Congressman for Pennsylvania's 13th district. Proudly representing Philadelphia and Montco in Washington. Husband, dad and eternally hopeful Philly sports fan.";"2010-12-27 16:31:09";"Philadelphia and Washington";t;828;8964;4238;"{congressperson,Democrat,democrat}"
2973870195;"RepBuddyCarter";"Proudly serving Georgia's 1st Congressional District";"2015-01-12 00:33:43";"";t;262;5650;863;"{congressperson,Republican,republican}"
816012124505931780;"repdavidkustoff";"Official news and updates from Congressman David Kustoff (R-Tenn.), Proudly serving the 8th District of Tennessee";"2017-01-02 20:03:46";"Washington, D.C./TN-08";t;296;1275;92;"{congressperson,republican}"
74198348;"JudgeTedPoe";"Member of Congress, representing the second district of the great state of Texas";"2009-09-14 16:40:24";"";t;664;24416;3836;"{congressperson,Republican,republican}"
249787913;"SenatorCarper";"U.S. Senator for Delaware | Ranking Member of @EPWDems";"2011-02-09 19:46:42";"Delaware";t;1015;47268;5526;"{democrat,senator,Democrat}"
1077214808;"GovInslee";"Governor of Washington. Tweets on innovation, jobs, education, clean energy & my grandkids. Building a WA that works for everyone. RTs & follows ≠ endorsement";"2013-01-10 17:38:35";"Olympia, WA";t;575;46563;3343;"{Governor,Democrat}"
2964287128;"RepRickAllen";"Proudly representing Georgia's 12th Congressional District";"2015-01-06 14:45:18";"Augusta, GA and Washington, DC";t;124;4636;796;"{congressperson,Republican,republican}"
234057152;"RepMGriffith";"Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.";"2011-01-04 19:05:24";"";t;411;17248;981;"{congressperson,Republican,republican}"
23600262;"EleanorNorton";"Member of the U.S. Congress";"2009-03-10 14:47:46";"Washington, DC";t;1832;22213;3071;"{congressperson,Democrat,democrat}"
258900199;"RepMaloney";"New York's 12th Congressional District - Manhattan, Brooklyn & Queens";"2011-02-28 19:06:50";"New York City";t;3281;19581;3211;"{congressperson,Democrat,democrat}"
815733290955112448;"RepJayapal";"Proudly serving WA's 7th District. Vice-Chair @USProgressives, Senior Whip, Budget Vice Ranking. https://t.co/l8iuqn1TzO https://t.co/GN5Vsxe99N";"2017-01-02 01:35:46";"Washington, DC";t;810;11692;2116;"{congressperson,democrat}"
2964877294;"RepBost";"Member of Congress proudly representing IL-12. Serving on @transport, @HouseAgNews, and @HouseVetAffairs Committees. Find me on FB at https://t.co/cjWY9Itiyr";"2015-01-06 19:55:08";"IL-12 Congressional District ";t;918;3466;754;"{congressperson,Republican,republican}"
211530910;"RepBillJohnson";"Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.";"2010-11-03 14:33:04";"Eastern/Southeastern Ohio";t;837;23050;4544;"{congressperson,Republican,republican}"
26103389;"BillHaslam";"Governor of Tennessee.";"2009-03-23 22:12:06";"Tennessee";t;7867;68788;1621;"{Governor,Republican}"
202206694;"SenJohnBarrasso";"U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.";"2010-10-13 14:49:08";"";t;502;48740;3400;"{republican,senator,Republican}"
72198806;"SenGillibrand";"Theo and Henry's mom; U.S. Senator from New York; Author of NYT bestseller Off the Sidelines. Pitcher, but sometimes left fielder. Democrat.";"2009-09-07 03:53:24";"";t;482;358901;14358;"{senator,Democrat,democrat}"
305216911;"RepBobbyRush";"The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.";"2011-05-25 20:59:25";"D.C./Chicago & SW Suburbs";t;200;10591;886;"{congressperson,Democrat,democrat}"
935368364;"MikeKellyPA";"Representative Mike Kelly proudly and humbly serves the people of Pennsylvania's Third District (#PA03) and currently sits on the House Ways & Means Committee.";"2012-11-08 20:31:21";"Washington, DC";t;891;8396;1717;"{congressperson,Republican,republican}"
1623308912;"RepJasonSmith";"Honored to represent the families of Missouri's 8th Congressional District in the United States House of Representatives.";"2013-07-26 16:13:03";"MO-08";t;1003;7274;2332;"{congressperson,Republican,republican}"
137794015;"RepTedDeutch";"Ranking Member Ethics Committee. Foreign Affairs & Judiciary. Broward & Palm Beach Counties. Vegan. https://t.co/7SnRwuX7mG https://t.co/AXhWknjwMx";"2010-04-27 19:51:54";"Boca Raton, FL";t;1715;19990;4042;"{congressperson,Democrat,democrat}"
600463589;"MikeCrapo";"United States Senator for the great state of Idaho.";"2012-06-05 22:16:35";"Idaho & Washington, D.C.";t;677;35125;4907;"{senator,Republican,republican}"
776664410;"RepCartwright";"Proudly representing Pennsylvania's 17th Congressional District. For more information, please use my official website: http://t.co/hAzCwXG9";"2012-08-23 20:05:56";"Moosic, PA";t;1574;7393;1841;"{congressperson,Democrat,democrat}"
241207373;"RepLoBiondo";"Congressman proudly representing New Jersey's 2nd District. Chairman of House Aviation Subcommittee & CIA Subcommittee";"2011-01-21 18:28:47";"#SouthJersey";t;241;11084;3392;"{congressperson,Republican,republican}"
1071102246;"RepHuffman";"Congressman for California's North Coast. 
On Facebook at http://t.co/Xvh4af3Qid";"2013-01-08 14:52:00";"California's North Coast";t;786;15170;1707;"{congressperson,Democrat,democrat}"
242376736;"RepCharlieDent";"Proud to serve as U.S. Representative for Pennsylvania’s 15th District, which includes all or parts of Berks, Dauphin, Lebanon, Lehigh and Northampton counties.";"2011-01-24 16:58:11";"Washington, DC";t;516;10654;2209;"{congressperson,Republican,republican}"
104198706;"GovernorVA";"Official account for Virginia Governor Terry McAuliffe";"2010-01-12 16:02:16";"Richmond, Va";t;349;54054;5970;"{Governor,Democrat}"
19318314;"repbenraylujan";"Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.";"2009-01-22 01:00:32";"";t;486;13455;1343;"{congressperson,Democrat,democrat}"
295685416;"ConawayTX11";"I am proud to serve the 11th Congressional District of Texas! I can be reached via website below or phone: 202-225-3605.";"2011-05-09 13:56:50";"";t;1417;7630;642;"{congressperson,Republican,republican}"
19926675;"RepKevinBrady";"Dad. Husband. Chairman of @WaysandMeansGOP. Deputy Whip. Loves: Baseball and Texas.";"2009-02-02 19:57:06";"";t;707;24550;9981;"{congressperson,Republican,republican}"
2976606250;"RepGrothman";"U.S. Congressman (WI-06)";"2015-01-13 15:08:48";"Washington, D.C.";t;209;2823;524;"{congressperson,Republican,republican}"
970207298;"SenWarren";"Official twitter account of Senator Elizabeth Warren of Massachusetts.";"2012-11-25 15:14:27";"";t;259;2196240;1810;"{senator,Democrat,democrat}"
515822213;"SenatorTester";"Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.";"2012-03-05 20:13:29";"";t;911;13395;2873;"{democrat,senator,Democrat}"
1083448909;"RepFilemonVela";"U.S. Congressman for the 34th District of Texas - Privileged to represent South Texans.";"2013-01-12 16:24:06";"District 34, Texas";t;332;8526;1126;"{congressperson,Democrat,democrat}"
1135486501;"RepScottPeters";"Serving #CA52. @EnergyCommerce, @VetAffairsDems, & @HouseNewDems. Loyalty to Country / Truth & Rule of Law / Opportunity / Strength Abroad / Respect & Kindness";"2013-01-30 23:28:14";"San Diego, Poway, Coronado";t;886;14925;6154;"{congressperson,Democrat,democrat}"
3023272478;"OregonGovBrown";"Official Twitter Presence of Kate Brown, Oregon's 38th Governor.";"2015-02-17 04:04:09";"Salem, Oregon";t;98;21740;2340;"{Governor,Democrat}"
153944899;"RepLloydDoggett";"Representing communities from San Antonio to Austin.";"2010-06-09 23:53:50";"Texas";t;353;21033;3124;"{congressperson,Democrat,democrat}"
244268646;"RepMikePompeo";"U.S. Congressman representing KS-04. West Point. General Aviation. Manufacturing. Energy. Free markets. My staff helps me on Twitter. RTs aren't endorsements.";"2011-01-28 22:54:50";"";t;1892;38161;4181;"{congressperson,Republican,republican}"
236479311;"RepRichNugent";"Proudly Representing Florida's 11th Congressional District";"2011-01-10 17:48:59";"FL-11 and Washington DC";t;190;3458;68;"{congressperson,Republican}"
789244177;"RepDannyDavis";"US House Representative for Illinois' 7th Congressional District.
Serving on the Committee on Ways and Means.
Following/retweeting does not equal endorsement.";"2012-08-29 12:31:09";"Chicago, IL";f;338;5607;726;"{congressperson,Democrat,democrat}"
377534571;"MacTXPress";"Tweets from the press shop of US Rep. Mac Thornberry. Mac serves the 13th District of TX, which spans from Amarillo to Wichita Falls & is larger than 13 states.";"2011-09-21 18:42:06";"United States Capitol";t;940;8717;959;"{congressperson,Republican,republican}"
435500714;"SenCoonsOffice";"News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.";"2011-12-13 04:02:30";"Delaware & Washington";t;107;5781;2201;"{senator,Democrat,democrat}"
126171100;"RepSheaPorter";"Proudly serving New Hampshire's First District in the U.S. House of Representatives.
https://t.co/fHOFp4xW";"2010-03-25 01:42:47";"";t;451;4611;802;"{congressperson,democrat}"
234406945;"SDGovDaugaard";"Gov. Dennis Daugaard is the 32nd Governor of South Dakota.";"2011-01-05 15:49:32";"South Dakota";t;580;13764;4632;"{Governor,Republican}"
171968009;"SenFranken";"Official account of U.S. Senator Al Franken of Minnesota.";"2010-07-28 16:11:35";"";t;1003;124655;2238;"{senator,Democrat,democrat}"
344972339;"Rep_DevinNunes";"";"2011-07-29 21:40:22";"Washington, DC";f;15;6007;138;"{congressperson,Republican,republican}"
18805303;"JeffFortenberry";"U.S. Representative for the First Congressional District of Nebraska";"2009-01-09 16:14:19";"Lincoln, NE / Washington, D.C.";t;2215;14148;2124;"{congressperson,Republican,republican}"
237312687;"RepBillFlores";"I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.";"2011-01-12 15:20:23";"17th District of Texas";t;2817;14458;6476;"{congressperson,Republican,republican}"
39249305;"USRepMikeDoyle";"U.S. Member of Congress representing PA's 14th District";"2009-05-11 13:22:08";"Pittsburgh, PA";t;56;11731;738;"{congressperson,Democrat,democrat}"
111635980;"repjoecrowley";"Proudly representing New York’s 14th Congressional District. Chairman of @HouseDemocrats. https://t.co/y9inUilpX3";"2010-02-05 16:39:11";"";t;813;21853;3571;"{congressperson,Democrat,democrat}"
193732179;"RepJudyChu";"Proudly representing California's 27th District in the U.S. House of Representatives. Chair of @CAPAC.";"2010-09-22 15:18:17";"Pasadena, CA";t;9783;32695;3409;"{congressperson,Democrat,democrat}"
1060370282;"RepMullin";"Father of five. Small business owner. Honored to represent Oklahoma’s conservative values in Congress.";"2013-01-04 12:43:55";"Oklahoma";t;1140;10550;1866;"{congressperson,Republican,republican}"
1092757885;"RepJBridenstine";"Congressman Jim Bridenstine has the honor of serving Oklahoma's First Congressional District.";"2013-01-15 17:33:38";"";t;3497;21551;1433;"{congressperson,Republican,republican}"
20053279;"RepPeteOlson";"Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI";"2009-02-04 13:40:57";"Washington, DC / Houston, TX";t;2067;7359;5201;"{congressperson,Republican,republican}"
249288197;"SamsPressShop";"Faithfully serving the Third Congressional District of Texas.";"2011-02-08 19:01:18";"Third District of Texas";t;440;8045;946;"{congressperson,Republican,republican}"
48724141;"GovernorMarkell";"Former Governor of #Delaware (2009-17) who signs his tweets -JM.";"2009-06-19 14:47:58";"Delaware";t;8155;43735;7991;"{Governor,Democrat}"
221969181;"FailGOP";"Live tweeting the GOP's demise on my $700 government iPhone while standing in line waiting for my welfare check. #BiPaAv #LDSDems #DonkeyFeed";"2010-12-02 03:07:32";"";f;33565;54302;11029;"{democrat}"
245408102;"RepDold";"Proudly representing the 10th District of Illinois. Follow along on Facebook & Instagram: https://t.co/gVIVqb99ca | https://t.co/WKM99U8H9P";"2011-01-31 16:44:15";"Illinois Tenth District";t;527;6244;3570;"{congressperson,Republican}"
803694179079458816;"SenKamalaHarris";"Official Twitter account of U.S. Senator Kamala Harris.";"2016-11-29 20:16:39";"";t;214;65675;274;"{senator,democrat}"
1068481578;"SenAngusKing";"News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.";"2013-01-07 14:52:27";"";t;543;36657;2652;"{senator,independent}"
963480595;"RepMarkMeadows";"I am a businessman, husband and father proudly representing North Carolina's 11th Congressional District.";"2012-11-22 02:20:50";"Jackson County, NC";t;633;22173;3615;"{congressperson,Republican,republican}"
217416964;"GovernorDeal";"Governor Nathan Deal is the 82nd Governor of Georgia.";"2010-11-19 13:36:16";"";t;301;37360;2429;"{Governor,Republican}"
968650362;"SenTomCotton";"U.S. Senator proudly serving the state of Arkansas.";"2012-11-24 19:33:10";"";t;377;64590;6426;"{senator,Republican,republican}"
278124059;"SenBlumenthal";"Connecticut’s U.S. Senator";"2011-04-06 17:13:53";"Connecticut, USA";t;1004;83156;7599;"{senator,Democrat,democrat}"
2964351843;"RepBradAshford";"Husband, father, and former business owner. Former Congressman from Nebraska's 2nd Congressional District. #NE02";"2015-01-06 15:51:29";"";t;711;5148;3660;"{congressperson,Democrat}"
162069635;"RepCohen";"Congress TN9.Memphis.Judiciary&Transportation;civil rights/liberties/cr.jstc reform,women&minority issues/animal welfare/med research;Father,TN Educ Lottery.Dem";"2010-07-02 15:10:21";"Memphis, TN and Washington, DC";t;509;19554;5738;"{congressperson,Democrat,democrat}"
382791093;"SenJohnHoeven";"Official account of U.S. Senator John Hoeven of North Dakota.";"2011-09-30 17:55:30";"North Dakota";t;582;34192;1879;"{senator,Republican,republican}"
57963724;"Gov_Martinez";"Governor of New Mexico. Please visit my Facebook page @ http://t.co/pjqaBFpjGD";"2009-07-18 16:01:12";"Santa Fe, NM";t;40;16613;573;"{Governor,Republican}"
20508720;"ThePlumLineGS";"A blog about politics, politics, and politics";"2009-02-10 12:04:17";"";t;3662;138588;109552;"{democrat}"
587100576;"garretgraves";"Baton Rouge native • Proud husband & dad • Congressman proudly serving #LA06 • Fmr Chair of Coastal Protection & Restoration Authority";"2012-05-22 00:57:19";"Baton Rouge, LA";t;927;3149;957;"{congressperson,Republican,republican}"
2382685057;"RepRobWoodall";"U.S. Representative for the Seventh District of Georgia, and serving as Chairman of the Rules Subcommittee on Legislative & Budget Process.";"2014-03-10 21:01:47";"Lawrenceville, GA; Wash., D.C.";t;639;4168;515;"{congressperson,Republican,republican}"
935033864;"RepRichHudson";"Official Twitter account for Congressman Richard Hudson -- proudly representing the 8th Congressional District of North Carolina.";"2012-11-08 17:41:00";"Concord, NC";t;1853;11141;4705;"{congressperson,Republican,republican}"
236960387;"RepFrankGuinta";"Proud to represent the people of New Hampshire's First Congressional District!";"2011-01-11 19:20:05";"First District - New Hampshire";t;624;4863;2185;"{congressperson,Republican}"
57065141;"McCaskillOffice";"Office of U.S. Senator Claire McCaskill. Staff updates on Claire's work for Missouri.";"2009-07-15 16:40:06";"Missouri";t;1532;11061;5141;"{democrat,senator,Democrat}"
815241612154417152;"RepJackBergman";"Humble Rep. of Michigan's 1st District, 3-Star Lieut. General, USMC (ret), Pilot for Northwest, Proud Grandfather of eight grandchildren";"2016-12-31 17:02:01";"";t;266;1061;215;"{congressperson,republican}"
84119348;"RepPaulTonko";"U.S. Representative for New York’s 20th Congressional District including Albany, Schenectady, Troy, Saratoga Springs, Amsterdam and surrounding areas.";"2009-10-21 17:24:57";"";t;1820;17725;9085;"{congressperson,Democrat,democrat}"
1908143071;"RepGuthrie";"Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District";"2013-09-26 14:37:17";"Kentucky's Second District";t;223;4976;688;"{congressperson,Republican,republican}"
510516465;"daveloebsack";"Fighting for the hardworking people of Iowa";"2012-03-01 16:52:06";"Iowa's 2nd District";t;577;5646;760;"{congressperson,Democrat,democrat}"
188019606;"Clyburn";"Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.";"2010-09-07 18:50:22";"Washington, D.C.";t;1254;49037;1810;"{congressperson,Democrat,democrat}"
5558312;"JohnBoozman";"Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843";"2007-04-27 16:05:52";"Arkansas";t;690;42490;3006;"{senator,Republican,republican}"
1037321378;"RepMarkTakano";"Proudly Representing California's 41st District. Member: @VetAffairsDems, @edworkforcedems, @SciCmteDems.";"2012-12-26 14:58:17";"Riverside, CA";t;287;34931;1905;"{congressperson,Democrat,democrat}"
22812754;"GregoryMeeks";"Proudly serving the 5th Congressional District of New York. For media inquiries, please contact jordan.morris@mail.house.gov";"2009-03-04 18:36:27";"Queens, New York";t;646;19279;2802;"{congressperson,Democrat,democrat}"
816303263586914304;"RepBrianFitz";"An independent voice for the people of #PA08. Former FBI Special Agent & Federal Prosecutor. EMT, CPA & Philly sports fan. #GoBirds";"2017-01-03 15:20:39";"Levittown, PA";t;116;1869;202;"{congressperson,republican}"
52503751;"DrPhilRoe";"Official Account of Rep. Phil Roe, MD, serving Tennessee's First Congressional District. @HouseVetAffairs Chair. Member @EdWorkforce & co-chair of @gopdoccaucus";"2009-06-30 20:07:34";"East Tennessee";t;276;13164;2442;"{congressperson,Republican,republican}"
19394188;"SenJohnMcCain";"U.S. Senator John McCain (R-AZ), Chairman of Senate Armed Services Committee";"2009-01-23 13:42:31";"Phoenix, AZ / Washington, DC";t;379;2237782;12519;"{senator,Republican,republican}"
250188760;"RonWyden";"U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79";"2011-02-10 16:08:15";"Oregon & Washington, DC";t;388;92291;4315;"{senator,Democrat,democrat}"
22527499;"RepBillShuster";"Member of Congress, Chairman of @transport, and member of @hascrepublicans. Proudly representing the people of PA's 9th district.";"2009-03-02 20:04:02";"";t;1033;16471;3105;"{congressperson,Republican,republican}"
818554054309715969;"RepJackyRosen";"Congresswoman for Nevada's 3rd District. #NV03";"2017-01-09 20:24:29";"";t;43;1197;137;"{congressperson,democrat}"
22055226;"replouiegohmert";"Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.";"2009-02-26 20:14:28";"";t;618;75108;5330;"{congressperson,Republican,republican}"
240393970;"RepJeffDuncan";"Christian, husband, father, former small business owner, and Congressman for South Carolina's Third Congressional District";"2011-01-19 20:45:16";"";t;14530;40178;6220;"{congressperson,Republican,republican}"
133832049;"AGBecerra";"California Attorney General Xavier Becerra";"2010-04-16 19:04:13";"Los Angeles, CA";t;1895;43280;3088;"{congressperson,Democrat,democrat}"
2340948996;"DonNorcross4NJ";"Democrat for New Jersey's First Congressional District";"2014-02-12 21:22:26";"New Jersey";t;420;1274;504;"{congressperson,Democrat,democrat}"
816131319033950208;"RepJimBanks";"Official account of U.S. Congressman Jim Banks (IN-3).";"2017-01-03 03:57:24";"Indiana's 3rd District";t;289;1616;262;"{congressperson,republican}"
110545675;"RepDianeBlack";"Chairman of @HouseBudgetGOP & Congressman for #TN06. Wife to Dave, mom of three, and proud Mimi to six grandchildren. Registered nurse.";"2010-02-01 22:58:22";"";t;1952;18722;4928;"{congressperson,Republican,republican}"
2953494478;"RepRyanZinke";"5th generation Montanan. Retired #NavySEAL Commander. Husband, father, grandfather. Played 4 #OregonDucks. Teddy Roosevelt fan. Congressman for Montana.";"2014-12-31 17:32:01";"";t;1040;10915;1202;"{congressperson,Republican,republican}"
1058345042;"RepTomRice";"Former CPA and tax lawyer. Proudly representing South Carolina's 7th Congressional District. Find me on FB at https://t.co/1YXogZ4l3N.";"2013-01-03 17:35:05";"";t;406;7994;873;"{congressperson,Republican,republican}"
558769636;"RepBonamici";"Honored to represent Oregon's First Congressional District.";"2012-04-20 16:30:32";"";t;1089;12363;1794;"{congressperson,Democrat,democrat}"
17078632;"BobbyJindal";"Husband, Dad and 55th Governor of the great state of Louisiana.";"2008-10-31 01:35:15";"Baton Rouge, LA";t;20493;253005;3390;"{Governor,Republican}"
815952318487298048;"DrNealDunnFL2";"Official government Twitter account for Congressman Neal Dunn (FL-02).";"2017-01-02 16:06:07";"";t;104;1434;131;"{congressperson,republican}"
18277655;"RepPeteKing";"Representing New York's 2nd Congressional District";"2008-12-21 02:49:32";"Seaford, New York";t;102;24955;2263;"{congressperson,Republican,republican}"
1077121945;"RepLoisFrankel";"Representative from Florida's 21st Congressional District";"2013-01-10 16:58:38";"";t;1462;13048;3769;"{congressperson,Democrat,democrat}"
1071900114;"RepTedYoho";"Representing Florida's 3rd Congressional District; large animal veterinarian; conservative business owner; Member of @HFACRepublicans & @HouseAgNews Committees";"2013-01-08 20:25:18";"";t;315;11904;765;"{congressperson,Republican,republican}"
75364211;"SenPatRoberts";"United States Senator from Kansas";"2009-09-18 19:34:56";"Kansas and Washington, DC";t;804;36214;4296;"{senator,Republican,republican}"
808416682972770304;"RepOHalleran";"Proud husband, father, and grandfather. Member of Agriculture and Armed Services Committees. It is an honor to represent #AZ01.";"2016-12-12 21:02:11";"Arizona";t;685;1174;314;"{congressperson,democrat}"
2862577383;"RepKenBuck";"Husband. Father. Proudly represent the wonderful people of Colorado CD-04.";"2014-11-05 14:49:30";" Windsor, CO | Washington, DC";t;311;7003;1050;"{congressperson,Republican,republican}"
237750442;"RepSteveChabot";"Husband, father, grandpa, teacher, & attorney. Ohio's First District is home. Chair of @HouseSmallBiz. Serving on @HouseForeign & @HouseJudiciary.";"2011-01-13 15:03:08";"Cincinnati";t;3077;18867;2860;"{congressperson,Republican,republican}"
252249233;"RepPeterDeFazio";"Representing the 4th Congressional District in Oregon";"2011-02-14 20:20:20";"";t;743;17056;948;"{congressperson,Democrat,democrat}"
47975734;"SenatorSessions";"U.S. Sen. Jeff Sessions (R-AL) serves as the Chairman of two Senate subcommittees: Immigration and the National Interest, and Strategic Forces.";"2009-06-17 14:24:08";"Mobile, AL";t;105;133135;1991;"{senator,Republican,republican}"
224294785;"RepMarthaRoby";"Congressional Twitter account for U.S. Representative Martha Roby (R-AL)";"2010-12-08 16:56:29";"";t;2189;22727;6771;"{congressperson,Republican,republican}"
76350004;"repjohnkline";"Served in Congress from 2003-2016. Married to wife, Vicky. Served 25 years in U.S. Marine Corps, retiring at rank of Colonel.";"2009-09-22 14:43:45";"Burnsville, MN";t;186;8971;3053;"{congressperson,Republican}"
1061029050;"SenatorHeitkamp";"Official Twitter account for Heidi Heitkamp, U.S. Senator for #NorthDakota. Learn more on Facebook: https://t.co/sdBAQYB6b4.
Instagram: http://t.co/o02Q1Pt8AC";"2013-01-04 17:57:48";"";t;713;43157;7938;"{senator,Democrat,democrat}"
236511574;"SenGaryPeters";"U.S. Senator proudly representing the state of Michigan.";"2011-01-10 19:17:36";"";t;1142;26904;3994;"{senator,Democrat,democrat}"
76649729;"SenAlexander";"Follow Sen. Alexander in TN, in DC, and in the news.";"2009-09-23 13:58:50";"";t;426;52267;3389;"{republican,senator,Republican}"
3145255727;"tiberipress";"for Congressman Pat Tiberi follow @pattiberi";"2015-04-07 19:36:11";"";f;26;22;0;"{congressperson,Republican,republican}"
37094727;"MarioDB";"I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair";"2009-05-02 00:52:48";"Florida & Washington, DC";t;173;27167;4312;"{congressperson,Republican,republican}"
109071031;"SenatorCardin";"U.S. Senator Ben Cardin of MD. Ranking Member, Foreign Relations Committee. https://t.co/H6tSwFVj7t https://t.co/Qon77TTwV7…";"2010-01-27 22:03:53";"#MD/DC";t;466;112567;7836;"{democrat,senator,Democrat}"
2862555526;"GovRauner";"Father, Husband, and Governor of Illinois";"2014-11-05 14:01:28";"Springfield, IL";t;119;18671;1900;"{Governor,Republican}"
